outing,frame,iso,shutter_s,focal_mm,aperture,sharpness,brightness,published,master
108BOTAN,_DSC5866,100,0.0015625,50.0,1.8,336.3,114.7,0,0
108BOTAN,_DSC5867,100,0.0015625,50.0,1.8,340.6,114.7,0,0
110BUL24,_DSC5868,100,0.0008,70.0,2.8,13.3,182.4,0,0
110BUL24,_DSC5869,100,0.0008,70.0,2.8,13.3,179.2,0,0
110BUL24,_DSC5870,100,0.0008,70.0,2.8,13.4,178.9,0,0
110BUL24,_DSC5871,200,0.0004,70.0,2.8,10.4,173.9,0,0
110BUL24,_DSC5872,200,0.0004,70.0,2.8,11.3,174.0,0,0
110BUL24,_DSC5873,200,0.0004,70.0,2.8,10.4,173.7,0,0
110BUL24,_DSC5874,200,0.0004,70.0,2.8,10.6,173.5,0,0
110BUL24,_DSC5875,200,0.0004,70.0,2.8,10.5,174.6,0,0
110BUL24,_DSC5876,100,0.004,70.0,2.8,9.6,242.6,0,0
110BUL24,_DSC5877,100,0.004,70.0,2.8,9.7,242.6,0,0
110BUL24,_DSC5878,100,0.004,70.0,2.8,9.6,242.5,0,0
110BUL24,_DSC5879,100,0.004,70.0,2.8,9.5,242.7,0,0
110BUL24,_DSC5880,100,0.002,70.0,6.3,4.5,150.2,0,0
110BUL24,_DSC5881,100,0.002,70.0,6.3,4.4,151.8,0,0
110BUL24,_DSC5882,140,0.002,70.0,6.3,3.7,174.1,0,0
110BUL24,_DSC5883,125,0.002,70.0,6.3,3.6,168.5,0,0
110BUL24,_DSC5884,180,0.002,70.0,6.3,3.4,188.5,0,0
110BUL24,_DSC5885,450,0.002,70.0,6.3,42.7,114.3,0,0
110BUL24,_DSC5886,450,0.002,70.0,6.3,29.3,116.3,0,0
110BUL24,_DSC5887,450,0.002,70.0,6.3,23.4,116.2,0,0
110BUL24,_DSC5888,450,0.002,70.0,6.3,23.7,116.5,0,0
110BUL24,_DSC5889,450,0.002,70.0,6.3,21.7,115.0,0,0
110BUL24,_DSC5890,450,0.002,70.0,6.3,22.2,114.9,0,0
110BUL24,_DSC5891,640,0.002,70.0,6.3,25.4,119.1,0,0
110BUL24,_DSC5892,640,0.002,70.0,6.3,24.1,118.3,0,0
110BUL24,_DSC5893,640,0.002,70.0,6.3,23.9,117.9,0,0
110BUL24,_DSC5894,640,0.002,70.0,6.3,23.9,118.0,0,0
110BUL24,_DSC5895,640,0.002,70.0,6.3,22.0,121.2,0,0
110BUL24,_DSC5896,720,0.002,70.0,6.3,31.6,123.9,0,0
110BUL24,_DSC5897,720,0.002,70.0,6.3,42.3,124.6,0,0
110BUL24,_DSC5898,720,0.002,70.0,6.3,60.1,125.0,0,0
110BUL24,_DSC5899,720,0.002,70.0,6.3,59.1,122.8,0,0
110BUL24,_DSC5900,720,0.002,70.0,6.3,39.9,126.9,0,0
110BUL24,_DSC5901,720,0.002,70.0,6.3,21.5,127.8,0,0
110BUL24,_DSC5902,720,0.002,70.0,6.3,63.4,122.4,0,0
110BUL24,_DSC5903,720,0.002,70.0,6.3,43.8,121.1,0,0
110BUL24,_DSC5904,720,0.002,70.0,6.3,56.6,122.1,0,0
110BUL24,_DSC5905,720,0.002,70.0,6.3,37.1,121.5,0,0
110BUL24,_DSC5906,450,0.002,70.0,6.3,28.7,126.9,0,0
110BUL24,_DSC5907,450,0.002,70.0,6.3,20.7,128.5,0,0
110BUL24,_DSC5908,450,0.002,70.0,6.3,33.0,128.5,0,0
110BUL24,_DSC5909,450,0.002,70.0,6.3,35.3,129.8,0,0
110BUL24,_DSC5910,640,0.002,70.0,6.3,61.2,120.9,0,0
110BUL24,_DSC5911,640,0.002,70.0,6.3,61.2,120.2,0,0
110BUL24,_DSC5912,640,0.002,70.0,6.3,68.5,119.9,0,0
110BUL24,_DSC5913,640,0.002,70.0,6.3,70.5,124.4,0,0
110BUL24,_DSC5914,640,0.002,70.0,6.3,61.7,125.7,0,0
110BUL24,_DSC5915,640,0.002,70.0,6.3,43.8,125.4,0,0
110BUL24,_DSC5916,900,0.002,70.0,6.3,39.6,119.4,0,0
110BUL24,_DSC5917,900,0.002,70.0,6.3,38.9,119.1,0,0
110BUL24,_DSC5918,900,0.002,70.0,6.3,39.2,118.9,0,0
110BUL24,_DSC5919,900,0.002,70.0,6.3,40.9,118.6,0,0
110BUL24,_DSC5920,1250,0.002,70.0,6.3,30.7,142.6,0,0
110BUL24,_DSC5921,1250,0.002,70.0,6.3,34.2,142.0,0,0
110BUL24,_DSC5922,1250,0.002,70.0,6.3,30.7,141.7,0,0
110BUL24,_DSC5923,1250,0.002,70.0,6.3,33.5,141.2,0,0
110BUL24,_DSC5924,1250,0.002,70.0,6.3,30.0,140.9,0,0
110BUL24,_DSC5925,1250,0.002,70.0,6.3,31.8,141.6,0,0
110BUL24,_DSC5926,1250,0.002,70.0,6.3,38.2,141.4,0,0
110BUL24,_DSC5927,1250,0.002,70.0,6.3,36.7,141.3,0,0
110BUL24,_DSC5928,400,0.002,70.0,6.3,14.5,134.8,0,0
110BUL24,_DSC5929,400,0.002,70.0,6.3,15.5,137.1,0,0
110BUL24,_DSC5930,400,0.002,70.0,6.3,19.8,138.5,0,0
110BUL24,_DSC5931,500,0.002,70.0,6.3,24.0,125.5,0,0
110BUL24,_DSC5932,500,0.002,70.0,6.3,26.3,125.0,0,0
110BUL24,_DSC5933,500,0.002,70.0,6.3,29.4,124.5,0,0
110BUL24,_DSC5934,500,0.002,70.0,6.3,22.7,126.0,0,0
110BUL24,_DSC5935,720,0.002,70.0,6.3,37.4,107.9,0,0
110BUL24,_DSC5936,720,0.002,70.0,6.3,52.4,107.0,0,0
110BUL24,_DSC5937,720,0.002,70.0,6.3,51.1,106.1,0,0
110BUL24,_DSC5938,720,0.002,70.0,6.3,49.9,107.2,0,0
110BUL24,_DSC5939,720,0.002,70.0,6.3,45.7,108.7,0,0
110BUL24,_DSC5940,720,0.002,70.0,6.3,39.9,108.7,0,0
110BUL24,_DSC5941,720,0.002,70.0,6.3,36.4,108.5,0,0
110BUL24,_DSC5942,400,0.002,70.0,6.3,24.7,108.3,0,0
110BUL24,_DSC5943,400,0.002,70.0,6.3,24.7,107.3,0,0
110BUL24,_DSC5944,400,0.002,70.0,6.3,26.1,108.7,0,0
110BUL24,_DSC5945,400,0.002,70.0,6.3,26.6,108.3,0,0
110BUL24,_DSC5946,400,0.002,70.0,6.3,18.9,105.7,0,0
110BUL24,_DSC5947,400,0.002,70.0,6.3,29.2,110.7,0,0
110BUL24,_DSC5948,400,0.002,70.0,6.3,28.9,111.0,0,0
110BUL24,_DSC5949,400,0.002,70.0,6.3,29.4,109.4,0,0
110BUL24,_DSC5950,400,0.002,70.0,6.3,28.3,109.2,0,0
110BUL24,_DSC5951,400,0.002,70.0,6.3,29.4,109.6,0,0
110BUL24,_DSC5952,400,0.002,70.0,6.3,27.4,109.8,0,0
110BUL24,_DSC5953,400,0.002,70.0,6.3,27.3,110.9,0,0
110BUL24,_DSC5954,400,0.002,70.0,6.3,24.4,108.6,0,0
110BUL24,_DSC5955,450,0.002,70.0,6.3,30.2,116.8,0,0
110BUL24,_DSC5956,450,0.002,70.0,6.3,30.1,116.4,0,0
110BUL24,_DSC5957,450,0.002,70.0,6.3,31.0,116.3,0,0
110BUL24,_DSC5958,450,0.002,70.0,6.3,30.6,116.3,0,0
110BUL24,_DSC5959,450,0.002,70.0,6.3,30.1,116.9,0,0
110BUL24,_DSC5960,450,0.002,70.0,6.3,29.1,116.3,0,0
110BUL24,_DSC5961,450,0.002,70.0,6.3,32.1,115.9,0,0
110BUL24,_DSC5962,450,0.002,70.0,6.3,31.7,115.3,0,0
110BUL24,_DSC5963,450,0.002,70.0,6.3,31.1,115.4,0,0
110BUL24,_DSC5964,450,0.002,70.0,6.3,31.4,115.3,0,0
110BUL24,_DSC5965,450,0.002,70.0,6.3,29.4,121.5,0,0
110BUL24,_DSC5966,450,0.002,70.0,6.3,26.8,121.0,0,0
110BUL24,_DSC5967,450,0.002,70.0,6.3,29.1,123.0,0,0
110BUL24,_DSC5968,450,0.002,70.0,6.3,25.2,120.8,0,0
110BUL24,_DSC5969,450,0.002,70.0,6.3,31.8,121.4,0,0
110BUL24,_DSC5970,450,0.002,70.0,6.3,27.4,121.8,0,0
110BUL24,_DSC5971,450,0.002,70.0,6.3,30.5,120.2,0,0
110BUL24,_DSC5972,450,0.002,70.0,6.3,31.3,120.0,0,0
110BUL24,_DSC5973,450,0.002,70.0,6.3,28.9,120.0,0,0
110BUL24,_DSC5974,450,0.002,70.0,6.3,31.1,119.6,0,0
110BUL24,_DSC5975,500,0.002,70.0,6.3,29.1,128.1,0,0
110BUL24,_DSC5976,500,0.002,70.0,6.3,30.0,126.6,0,0
110BUL24,_DSC5977,500,0.002,70.0,6.3,27.5,127.9,0,0
110BUL24,_DSC5978,500,0.002,70.0,6.3,26.1,128.9,0,0
110BUL24,_DSC5979,500,0.002,70.0,6.3,26.6,128.3,0,0
110BUL24,_DSC5980,500,0.002,70.0,6.3,29.8,115.7,0,0
110BUL24,_DSC5981,500,0.002,70.0,6.3,26.2,118.0,0,0
110BUL24,_DSC5982,500,0.002,70.0,6.3,30.6,114.6,0,0
110BUL24,_DSC5983,500,0.002,70.0,6.3,28.0,117.8,0,0
110BUL24,_DSC5984,500,0.002,70.0,6.3,26.0,115.0,0,0
110BUL24,_DSC5985,500,0.002,70.0,6.3,30.0,117.5,0,0
110BUL24,_DSC5986,500,0.002,70.0,6.3,29.3,114.1,0,0
110BUL24,_DSC5987,500,0.002,70.0,6.3,29.7,117.9,0,0
110BUL24,_DSC5988,500,0.002,70.0,6.3,29.7,114.8,0,0
110BUL24,_DSC5989,500,0.002,70.0,6.3,31.2,117.3,0,0
110BUL24,_DSC5990,560,0.002,70.0,6.3,33.5,121.0,0,0
110BUL24,_DSC5991,560,0.002,70.0,6.3,32.8,121.2,0,0
110BUL24,_DSC5992,500,0.002,70.0,6.3,26.7,114.5,0,0
110BUL24,_DSC5993,500,0.002,70.0,6.3,31.3,115.8,0,0
110BUL24,_DSC5994,500,0.002,70.0,6.3,30.7,111.8,0,0
110BUL24,_DSC5995,500,0.002,70.0,6.3,31.4,114.8,0,0
110BUL24,_DSC5996,500,0.002,70.0,6.3,32.3,110.7,0,0
110BUL24,_DSC5997,500,0.002,70.0,6.3,31.5,114.7,0,0
110BUL24,_DSC5998,500,0.002,70.0,6.3,32.2,111.3,0,0
110BUL24,_DSC5999,500,0.002,70.0,6.3,32.2,110.7,0,0
110BUL24,_DSC6000,500,0.002,70.0,6.3,31.0,111.1,0,0
110BUL24,_DSC6001,560,0.002,70.0,6.3,61.0,113.3,0,0
110BUL24,_DSC6002,560,0.002,70.0,6.3,49.7,116.8,0,0
110BUL24,_DSC6003,560,0.002,70.0,6.3,55.1,119.1,0,0
110BUL24,_DSC6004,560,0.002,70.0,6.3,58.7,118.0,0,0
110BUL24,_DSC6005,560,0.002,70.0,6.3,54.4,118.5,0,0
110BUL24,_DSC6006,560,0.002,70.0,6.3,55.5,120.0,0,0
110BUL24,_DSC6007,640,0.002,70.0,6.3,42.3,123.2,0,0
110BUL24,_DSC6008,640,0.002,70.0,6.3,42.6,123.6,0,0
110BUL24,_DSC6009,640,0.002,70.0,6.3,34.3,124.0,0,0
110BUL24,_DSC6010,640,0.002,70.0,6.3,43.9,123.0,0,0
110BUL24,_DSC6011,640,0.002,70.0,6.3,52.4,121.3,0,0
110BUL24,_DSC6012,640,0.002,70.0,6.3,51.8,122.1,0,0
110BUL24,_DSC6013,640,0.002,70.0,6.3,53.7,119.9,0,0
110BUL24,_DSC6014,640,0.002,70.0,6.3,52.5,122.2,0,0
110BUL24,_DSC6015,640,0.002,70.0,6.3,51.7,121.8,0,0
110BUL24,_DSC6016,640,0.002,70.0,6.3,52.4,121.4,0,0
110BUL24,_DSC6017,720,0.002,70.0,6.3,73.2,133.4,0,0
110BUL24,_DSC6018,720,0.002,70.0,6.3,53.2,133.0,0,0
110BUL24,_DSC6019,720,0.002,70.0,6.3,120.6,133.7,0,0
110BUL24,_DSC6020,720,0.002,70.0,6.3,92.7,130.3,0,0
110BUL24,_DSC6021,720,0.002,70.0,6.3,101.1,133.6,0,0
110BUL24,_DSC6022,720,0.002,70.0,6.3,41.5,129.7,0,0
110BUL24,_DSC6023,720,0.002,70.0,6.3,39.3,129.2,0,0
110BUL24,_DSC6024,720,0.002,70.0,6.3,50.4,128.2,0,0
110BUL24,_DSC6025,720,0.002,70.0,6.3,44.3,129.1,0,0
110BUL24,_DSC6026,720,0.002,70.0,6.3,51.0,129.0,0,0
110BUL24,_DSC6027,720,0.002,70.0,6.3,63.3,127.7,0,0
110BUL24,_DSC6028,720,0.002,70.0,6.3,79.6,127.3,0,0
110BUL24,_DSC6029,560,0.002,70.0,6.3,48.7,107.3,0,0
110BUL24,_DSC6030,560,0.002,70.0,6.3,46.3,111.2,0,0
110BUL24,_DSC6031,560,0.002,70.0,6.3,48.0,110.2,0,0
110BUL24,_DSC6032,560,0.002,70.0,6.3,50.5,113.4,0,0
110BUL24,_DSC6033,560,0.002,70.0,6.3,48.8,114.7,0,0
110BUL24,_DSC6034,560,0.002,70.0,6.3,50.6,111.9,0,0
110BUL24,_DSC6035,560,0.002,70.0,6.3,49.1,111.4,0,0
110BUL24,_DSC6036,560,0.002,70.0,6.3,47.5,111.5,0,0
110BUL24,_DSC6037,560,0.002,70.0,6.3,52.4,113.6,0,0
110BUL24,_DSC6038,560,0.002,70.0,6.3,46.9,113.1,0,0
110BUL24,_DSC6039,560,0.002,70.0,6.3,45.1,113.1,0,0
110BUL24,_DSC6040,560,0.002,70.0,6.3,31.4,124.7,0,0
110BUL24,_DSC6041,500,0.002,70.0,6.3,76.5,121.4,0,0
110BUL24,_DSC6042,500,0.002,70.0,6.3,87.2,118.0,0,0
110BUL24,_DSC6043,500,0.002,70.0,6.3,62.5,117.3,0,0
110BUL24,_DSC6044,500,0.002,70.0,6.3,60.6,115.0,0,0
110BUL24,_DSC6045,500,0.002,70.0,6.3,44.4,119.7,0,0
110BUL24,_DSC6046,500,0.002,70.0,6.3,41.6,117.5,0,0
110BUL24,_DSC6047,500,0.002,70.0,6.3,54.3,116.8,0,0
110BUL24,_DSC6048,500,0.002,70.0,6.3,64.2,121.8,0,0
110BUL24,_DSC6049,500,0.002,70.0,6.3,64.8,122.0,0,0
110BUL24,_DSC6050,500,0.002,70.0,6.3,61.3,121.6,0,0
110BUL24,_DSC6051,500,0.002,70.0,6.3,73.9,122.1,0,0
110BUL24,_DSC6052,500,0.002,70.0,6.3,72.8,122.7,0,0
110BUL24,_DSC6053,500,0.002,70.0,6.3,39.9,118.7,0,0
110BUL24,_DSC6054,500,0.002,70.0,6.3,38.2,118.9,0,0
110BUL24,_DSC6055,500,0.002,70.0,6.3,34.0,120.5,0,0
110BUL24,_DSC6056,500,0.002,70.0,6.3,37.0,117.7,0,0
110BUL24,_DSC6057,500,0.002,70.0,6.3,37.2,118.3,0,0
110BUL24,_DSC6058,500,0.002,70.0,6.3,36.9,120.3,0,0
110BUL24,_DSC6059,500,0.002,70.0,6.3,40.0,118.0,0,0
110BUL24,_DSC6060,450,0.002,70.0,6.3,81.4,108.6,0,0
110BUL24,_DSC6061,450,0.002,70.0,6.3,83.0,108.4,0,0
110BUL24,_DSC6062,450,0.002,70.0,6.3,74.7,107.6,0,0
110BUL24,_DSC6063,450,0.002,70.0,6.3,85.4,107.1,0,0
110BUL24,_DSC6064,450,0.002,70.0,6.3,88.8,107.1,0,0
110BUL24,_DSC6065,450,0.002,70.0,6.3,89.7,107.0,0,0
110BUL24,_DSC6066,450,0.002,70.0,6.3,76.4,107.7,0,0
110BUL24,_DSC6067,450,0.002,70.0,6.3,83.9,107.2,0,0
110BUL24,_DSC6068,560,0.002,70.0,6.3,173.4,132.3,0,0
110BUL24,_DSC6069,560,0.002,70.0,6.3,155.5,130.5,0,0
110BUL24,_DSC6070,560,0.002,70.0,6.3,115.2,128.9,0,0
110BUL24,_DSC6071,560,0.002,70.0,6.3,163.6,130.1,0,0
110BUL24,_DSC6072,560,0.002,70.0,6.3,157.7,131.6,0,0
110BUL24,_DSC6073,560,0.002,70.0,6.3,173.4,130.5,0,0
110BUL24,_DSC6074,560,0.002,70.0,6.3,170.2,131.2,0,0
110BUL24,_DSC6075,560,0.002,70.0,6.3,175.0,131.3,0,0
110BUL24,_DSC6076,560,0.002,70.0,6.3,79.5,133.1,0,0
110BUL24,_DSC6077,560,0.002,70.0,6.3,85.0,133.2,0,0
110BUL24,_DSC6078,560,0.002,70.0,6.3,79.8,133.1,0,0
110BUL24,_DSC6079,560,0.002,70.0,6.3,83.6,133.2,0,0
110BUL24,_DSC6080,560,0.002,70.0,6.3,81.5,132.9,0,0
110BUL24,_DSC6081,560,0.002,70.0,6.3,68.8,132.3,0,0
110BUL24,_DSC6082,560,0.002,70.0,6.3,38.7,131.6,0,0
110BUL24,_DSC6083,900,0.002,70.0,6.3,37.5,103.7,0,0
110BUL24,_DSC6084,900,0.002,70.0,6.3,38.3,102.9,0,0
110BUL24,_DSC6085,900,0.002,70.0,6.3,39.3,103.0,0,0
110BUL24,_DSC6086,900,0.002,70.0,6.3,38.1,103.9,0,0
110BUL24,_DSC6087,1000,0.002,70.0,6.3,33.9,117.8,0,0
110BUL24,_DSC6088,1000,0.002,70.0,6.3,34.9,116.9,0,0
110BUL24,_DSC6089,1000,0.002,70.0,6.3,36.3,116.8,0,0
110BUL24,_DSC6090,1000,0.002,70.0,6.3,37.1,116.7,0,0
110BUL24,_DSC6091,1250,0.002,70.0,6.3,40.1,116.9,0,0
110BUL24,_DSC6092,1250,0.002,70.0,6.3,36.0,116.0,0,0
110BUL24,_DSC6093,1250,0.002,70.0,6.3,40.9,118.6,0,0
110BUL24,_DSC6094,1100,0.002,70.0,6.3,40.2,113.7,0,0
110BUL24,_DSC6095,1100,0.002,70.0,6.3,41.2,113.7,0,0
110BUL24,_DSC6096,1100,0.002,70.0,6.3,40.9,114.7,0,0
110BUL24,_DSC6097,1100,0.002,70.0,6.3,40.9,113.1,0,0
110BUL24,_DSC6098,3200,0.002,70.0,11.0,36.1,99.8,0,0
110BUL24,_DSC6099,3200,0.002,70.0,11.0,35.7,98.5,0,0
110BUL24,_DSC6100,3200,0.002,70.0,11.0,33.6,99.3,0,0
110BUL24,_DSC6101,3200,0.002,70.0,11.0,35.5,98.6,0,0
110BUL24,_DSC6102,3200,0.002,70.0,11.0,41.1,99.9,0,0
110BUL24,_DSC6103,3200,0.002,70.0,11.0,39.6,98.6,0,0
110BUL24,_DSC6104,3200,0.002,70.0,11.0,41.0,100.6,0,0
110BUL24,_DSC6105,3200,0.002,70.0,11.0,36.4,98.0,0,0
110BUL24,_DSC6106,2500,0.002,70.0,11.0,53.7,145.0,0,0
110BUL24,_DSC6107,2500,0.002,70.0,11.0,61.3,144.1,0,0
110BUL24,_DSC6108,2500,0.002,70.0,11.0,63.9,145.7,0,0
110BUL24,_DSC6109,2500,0.002,70.0,11.0,59.5,145.9,0,0
110BUL24,_DSC6110,2500,0.002,70.0,11.0,57.8,144.6,0,0
110BUL24,_DSC6111,2500,0.002,70.0,11.0,53.6,142.1,0,0
110BUL24,_DSC6112,2500,0.002,70.0,11.0,38.4,141.7,0,0
110BUL24,_DSC6113,2500,0.002,70.0,11.0,47.9,142.6,0,0
110BUL24,_DSC6114,2500,0.002,70.0,11.0,61.5,141.2,0,0
110BUL24,_DSC6115,2500,0.002,70.0,11.0,64.5,147.0,0,0
110BUL24,_DSC6116,2500,0.002,70.0,11.0,50.5,134.6,0,0
110BUL24,_DSC6117,2500,0.002,70.0,11.0,40.1,132.8,0,0
110BUL24,_DSC6118,2500,0.002,70.0,11.0,40.7,131.9,0,0
110BUL24,_DSC6119,2500,0.002,70.0,11.0,51.7,132.4,0,0
110BUL24,_DSC6120,2500,0.002,70.0,11.0,47.5,131.7,0,0
110BUL24,_DSC6121,3200,0.002,70.0,11.0,31.9,127.1,0,0
110BUL24,_DSC6122,3200,0.002,70.0,11.0,36.5,124.3,0,0
110BUL24,_DSC6123,3200,0.002,70.0,11.0,43.6,124.5,0,0
110BUL24,_DSC6124,3200,0.002,70.0,11.0,44.1,124.0,0,0
110BUL24,_DSC6125,3200,0.002,70.0,11.0,48.2,124.2,0,0
110BUL24,_DSC6126,3200,0.002,70.0,11.0,44.0,125.5,0,0
110BUL24,_DSC6127,3200,0.002,70.0,11.0,36.5,126.3,0,0
110BUL24,_DSC6128,3200,0.002,70.0,11.0,33.7,137.3,0,0
110BUL24,_DSC6129,3200,0.002,70.0,11.0,33.9,137.0,0,0
110BUL24,_DSC6130,3200,0.002,70.0,11.0,37.2,135.8,0,0
110BUL24,_DSC6131,3200,0.002,70.0,11.0,28.1,135.5,0,0
110BUL24,_DSC6132,3200,0.002,70.0,11.0,27.2,136.1,0,0
110BUL24,_DSC6133,2500,0.002,70.0,11.0,29.6,120.2,0,0
110BUL24,_DSC6134,2500,0.002,70.0,11.0,25.6,121.2,0,0
110BUL24,_DSC6135,2500,0.002,70.0,11.0,21.1,123.0,0,0
110BUL24,_DSC6136,2500,0.002,70.0,11.0,23.4,124.8,0,0
110BUL24,_DSC6137,3200,0.002,70.0,11.0,37.9,133.4,0,0
110BUL24,_DSC6138,3200,0.002,70.0,11.0,60.4,132.4,0,0
110BUL24,_DSC6139,3200,0.002,70.0,11.0,44.5,131.2,0,0
110BUL24,_DSC6140,3200,0.002,70.0,11.0,28.3,128.4,0,0
110BUL24,_DSC6141,1600,0.002,70.0,11.0,54.2,112.2,0,0
110BUL24,_DSC6142,1600,0.002,70.0,11.0,45.6,111.1,0,0
110BUL24,_DSC6143,1600,0.002,70.0,11.0,47.0,110.4,0,0
110BUL24,_DSC6144,1600,0.002,70.0,11.0,54.4,110.2,0,0
110BUL24,_DSC6145,1600,0.002,70.0,11.0,58.9,111.4,0,0
110BUL24,_DSC6146,1600,0.002,70.0,11.0,55.8,111.9,0,0
110BUL24,_DSC6147,1600,0.002,70.0,11.0,52.2,111.2,0,0
110BUL24,_DSC6148,1600,0.002,70.0,11.0,50.9,110.7,0,0
110BUL24,_DSC6149,2000,0.002,70.0,11.0,53.2,114.9,0,0
110BUL24,_DSC6150,2000,0.002,70.0,11.0,36.9,110.3,0,0
110BUL24,_DSC6151,2000,0.002,70.0,11.0,49.9,120.8,0,0
110BUL24,_DSC6152,2000,0.002,70.0,11.0,42.4,119.9,0,0
110BUL24,_DSC6153,2000,0.002,70.0,11.0,48.9,119.2,0,0
110BUL24,_DSC6154,2000,0.002,70.0,11.0,54.2,118.0,0,0
110BUL24,_DSC6155,2000,0.002,70.0,11.0,38.1,121.4,0,0
110BUL24,_DSC6156,2000,0.002,70.0,11.0,48.1,120.1,0,0
110BUL24,_DSC6157,2000,0.002,70.0,11.0,56.5,119.6,0,0
110BUL24,_DSC6158,2000,0.002,70.0,11.0,51.8,119.3,0,0
110BUL24,_DSC6159,2200,0.002,70.0,11.0,41.1,113.2,0,0
110BUL24,_DSC6160,2200,0.002,70.0,11.0,51.4,113.9,0,0
110BUL24,_DSC6161,2200,0.002,70.0,11.0,48.0,113.6,0,0
110BUL24,_DSC6162,2200,0.002,70.0,11.0,35.1,113.7,0,0
110BUL24,_DSC6163,2200,0.002,70.0,11.0,41.8,113.2,0,0
110BUL24,_DSC6164,2200,0.002,70.0,11.0,49.9,113.9,0,0
110BUL24,_DSC6165,2200,0.002,70.0,11.0,36.4,113.5,0,0
110BUL24,_DSC6166,2500,0.002,70.0,11.0,45.2,121.5,0,0
110BUL24,_DSC6167,2500,0.002,70.0,11.0,49.3,122.8,0,0
110BUL24,_DSC6168,2500,0.002,70.0,11.0,53.1,123.3,0,0
110BUL24,_DSC6169,2500,0.002,70.0,11.0,37.6,127.2,0,0
110BUL24,_DSC6170,2500,0.002,70.0,11.0,49.8,123.6,0,0
110BUL24,_DSC6171,2500,0.002,70.0,11.0,33.0,121.1,0,0
110BUL24,_DSC6172,2500,0.002,70.0,11.0,28.8,121.9,0,0
110BUL24,_DSC6173,2500,0.002,70.0,11.0,43.0,121.3,0,0
110BUL24,_DSC6174,2200,0.002,70.0,11.0,44.9,112.7,0,0
110BUL24,_DSC6175,2200,0.002,70.0,11.0,38.8,113.8,0,0
110BUL24,_DSC6176,2200,0.002,70.0,11.0,47.7,114.0,0,0
110BUL24,_DSC6177,2200,0.002,70.0,11.0,46.4,114.5,0,0
110BUL24,_DSC6178,2200,0.002,70.0,11.0,33.8,113.9,0,0
110BUL24,_DSC6179,3200,0.002,70.0,11.0,46.3,119.1,0,0
110BUL24,_DSC6180,3200,0.002,70.0,11.0,24.0,116.9,0,0
110BUL24,_DSC6181,3200,0.002,70.0,11.0,15.1,122.6,0,0
110BUL24,_DSC6182,3200,0.002,70.0,11.0,14.9,114.2,0,0
110BUL24,_DSC6183,3200,0.002,70.0,11.0,14.5,119.3,0,0
110BUL24,_DSC6184,3200,0.002,70.0,11.0,14.7,118.9,0,0
110BUL24,_DSC6185,2800,0.002,70.0,11.0,29.2,123.4,0,0
110BUL24,_DSC6186,2800,0.002,70.0,11.0,33.9,122.6,0,0
110BUL24,_DSC6187,2800,0.002,70.0,11.0,34.9,123.5,0,0
110BUL24,_DSC6188,2800,0.002,70.0,11.0,37.4,123.6,0,0
110BUL24,_DSC6189,2800,0.002,70.0,11.0,53.4,123.1,0,0
110BUL24,_DSC6190,2800,0.002,70.0,11.0,24.8,123.7,0,0
110BUL24,_DSC6191,2800,0.002,70.0,11.0,23.4,116.9,0,0
110BUL24,_DSC6192,2800,0.002,70.0,11.0,29.1,117.8,0,0
110BUL24,_DSC6193,2800,0.002,70.0,11.0,26.3,116.2,0,0
110BUL24,_DSC6194,2800,0.002,70.0,11.0,19.0,106.0,0,0
110BUL24,_DSC6374,3200,0.00025,70.0,2.8,77.9,90.2,0,0
110BUL24,_DSC6375,3200,0.00025,70.0,2.8,57.8,86.7,0,0
110BUL24,_DSC6376,3200,0.00025,70.0,2.8,41.0,85.8,0,0
110BUL24,_DSC6377,3200,0.00025,70.0,2.8,37.5,89.6,0,0
110BUL24,_DSC6378,3200,0.00025,70.0,2.8,32.9,89.3,0,0
110BUL24,_DSC6379,3200,0.00025,70.0,8.0,10.7,19.3,0,0
110BUL24,_DSC6380,3200,0.00025,70.0,8.0,13.0,21.3,0,0
110BUL24,_DSC6381,3200,0.00025,70.0,8.0,30.1,20.7,0,0
110BUL24,_DSC6382,3200,0.00025,70.0,8.0,29.2,20.2,0,0
110BUL24,_DSC6383,3200,0.00025,70.0,8.0,15.2,19.9,0,0
111AUG24,_DSC6384,3200,0.00025,70.0,8.0,6.5,15.5,0,0
111AUG24,_DSC6385,3200,0.00025,70.0,8.0,6.2,14.9,0,0
111AUG24,_DSC6386,3200,0.00025,70.0,8.0,5.8,14.4,0,0
111AUG24,_DSC6387,3200,0.00025,70.0,2.8,58.7,53.6,0,0
111AUG24,_DSC6388,3200,0.00025,70.0,2.8,68.5,54.4,0,0
111AUG24,_DSC6389,3200,0.00025,70.0,2.8,61.9,53.0,0,0
111AUG24,_DSC6390,3200,0.00025,70.0,2.8,52.9,52.9,0,0
111AUG24,_DSC6391,3200,0.00025,70.0,2.8,51.0,53.0,0,0
111AUG24,_DSC6392,3200,0.00025,70.0,2.8,50.6,53.3,0,0
111AUG24,_DSC6393,3200,0.00025,70.0,2.8,45.0,53.0,0,0
111AUG24,_DSC6394,3200,0.00025,70.0,2.8,46.7,53.1,0,0
111AUG24,_DSC6395,3200,0.00025,70.0,2.8,15.5,26.6,0,0
111AUG24,_DSC6396,3200,0.00025,70.0,2.8,15.6,26.4,0,0
111AUG24,_DSC6397,3200,0.00025,70.0,2.8,14.5,26.4,0,0
